UserID,Split,DegreeType,CurrentlyEmployed,ManagedOthers,WorkHistoryTopic,WorkHistoryLevel,SeniorLevel
46779,Train,3,0,0,0,1,6
46939,Train,4,0,0,0,2,6
46962,Train,4,1,1,0,2,6
46975,Train,1,0,0,1,3,6
47064,Train,5,0,1,0,3,3
47320,Train,4,1,0,0,2,2
47382,Train,0,1,1,10,1,4
47402,Train,5,1,0,1,1,4
47417,Train,1,0,0,16,1,6
47589,Train,1,1,0,1,3,6
47634,Train,4,1,0,0,1,1
47657,Train,1,0,0,0,1,1
47673,Train,0,0,1,0,2,4
47679,Train,3,0,0,0,0,
47698,Train,4,0,0,0,1,3
47907,Train,1,0,0,0,1,6
47936,Train,3,1,0,0,1,1
47941,Train,0,1,0,7,2,6
47997,Train,4,1,1,0,1,6
48059,Train,1,0,0,0,1,2
48088,Train,4,1,0,0,2,5
48128,Train,1,1,0,0,3,4
48134,Train,1,0,1,0,1,4
48137,Train,4,1,0,0,1,1
48139,Train,1,1,1,10,2,3
48150,Train,3,0,0,0,0,0
48219,Train,4,1,0,0,3,6
48392,Train,1,1,0,0,2,4
48394,Train,3,1,0,0,1,4
48423,Train,1,1,1,0,1,3
48538,Train,1,0,0,0,1,2
48617,Train,4,1,0,0,2,2
48750,Train,1,1,0,0,3,4
48766,Train,4,1,0,0,2,3
48883,Train,4,1,0,0,1,2
48937,Train,4,1,1,0,1,1
49211,Train,0,0,0,2,1,1
49215,Train,1,0,0,0,2,3
49278,Train,1,1,0,0,3,5
49294,Train,1,1,0,0,0,3
49468,Train,1,1,0,0,1,1
49502,Train,4,0,0,0,2,5
49534,Train,1,0,0,0,1,2
49535,Train,1,1,0,0,2,2
49703,Train,3,1,1,0,3,6
49718,Train,1,0,0,0,1,1
50024,Train,4,1,0,0,1,0
50028,Train,4,1,0,0,0,1
50045,Train,0,0,1,0,2,3
50202,Train,1,0,1,0,3,6
50306,Train,0,0,0,0,1,0
50321,Train,0,0,0,0,2,6
50362,Train,1,1,0,0,1,2
50369,Train,4,0,1,0,2,6
50458,Train,1,0,0,0,3,4
50590,Train,5,1,0,0,2,3
50735,Train,3,1,0,0,2,3
50933,Train,4,0,0,0,1,5
51090,Train,4,1,0,0,2,4
51116,Train,1,0,0,0,2,3
51354,Train,1,0,1,8,1,3
51358,Train,1,1,1,0,1,2
51440,Train,4,0,0,0,3,3
51478,Train,3,0,0,0,3,6
51482,Train,6,1,0,1,3,6
51512,Train,4,1,0,0,2,2
51563,Train,4,1,0,0,2,3
51630,Train,1,0,0,0,0,
51685,Train,1,0,0,0,2,3
51816,Train,2,1,0,0,2,5
51828,Train,1,1,0,17,3,5
51879,Train,3,0,0,0,2,1
51922,Train,3,1,0,0,1,1
52094,Train,4,0,1,0,2,4
52291,Train,1,1,1,0,3,6
52364,Train,5,0,0,0,3,6
52380,Train,3,1,0,0,2,3
52381,Train,0,0,0,0,1,5
52431,Train,5,0,0,0,3,3
52442,Train,3,1,0,0,2,2
52599,Test,4,1,0,0,2,1
52722,Train,5,1,0,0,2,3
52731,Train,1,1,0,0,1,2
52761,Train,4,1,0,0,1,3
52788,Train,1,0,1,0,2,2
52856,Train,4,0,0,0,2,3
52885,Train,1,1,1,1,1,6
52962,Train,4,1,0,0,2,4
52984,Train,0,1,0,0,2,6
53187,Train,1,1,0,0,2,3
53230,Train,4,1,0,10,2,2
53333,Train,0,0,1,0,0,2
53395,Train,3,0,1,1,2,6
53397,Train,0,1,0,0,2,3
53420,Train,1,0,0,0,1,4
53456,Train,1,1,1,9,1,6
53560,Train,0,1,0,13,1,4
53592,Train,3,1,0,0,1,2
53672,Train,1,0,1,0,1,3
53801,Train,4,1,1,0,1,3
53823,Train,3,1,0,0,2,5
53979,Train,4,0,0,0,2,3
54038,Train,4,1,1,0,3,6
54208,Train,5,1,0,0,1,5
54408,Test,6,1,0,0,2,2
54420,Train,6,1,0,0,3,3
54425,Train,4,0,0,0,1,3
54467,Train,3,1,0,0,1,3
54494,Train,5,1,0,4,3,6
54509,Train,3,1,0,11,3,3
54515,Train,4,1,1,0,2,6
54763,Train,4,0,0,0,3,3
54778,Train,1,0,1,0,1,5
54813,Train,1,0,0,10,2,2
54833,Train,2,1,0,14,1,3
54940,Train,4,1,0,0,1,1
55018,Train,1,1,0,0,2,6
55107,Test,1,0,0,0,2,3
55119,Train,4,0,0,0,3,5
55169,Train,1,1,0,0,1,2
55186,Train,3,1,0,0,2,5
55237,Train,4,0,0,0,3,1
55540,Train,3,0,0,0,1,6
55566,Train,4,1,0,16,3,3
55650,Train,5,1,1,0,3,3
55662,Train,5,1,0,17,2,3
55703,Train,0,1,0,0,3,4
55796,Train,1,1,1,0,2,4
55909,Train,5,0,1,5,3,2
55912,Train,4,0,0,0,1,3
55916,Train,3,1,0,0,3,1
55958,Train,4,1,0,0,1,3
55991,Train,1,0,0,0,1,2
55999,Train,4,1,0,0,3,6
56005,Train,4,0,1,0,1,6
56021,Train,4,0,0,0,1,3
56107,Train,4,1,0,0,2,3
56132,Train,4,1,0,0,1,3
56142,Train,1,0,0,0,2,2
56209,Train,1,1,1,0,0,2
56212,Train,5,1,0,0,3,2
56225,Train,4,1,0,11,3,3
56248,Train,1,1,1,0,1,1
56355,Train,0,0,0,0,3,6
56438,Train,0,0,1,16,2,3
56483,Train,1,0,0,0,2,6
56505,Train,4,1,0,19,2,2
56592,Train,4,1,0,0,1,2
56621,Train,4,0,1,11,2,4
56632,Train,3,0,0,0,0,4
56740,Train,4,0,0,0,2,3
56749,Train,1,1,0,0,3,4
56780,Train,0,1,0,0,1,2
56838,Train,5,1,0,0,3,5
56945,Train,1,0,0,0,0,
56989,Train,4,0,0,0,1,1
57007,Train,0,1,0,0,2,2
57053,Train,5,0,0,0,3,5
57092,Train,1,1,0,0,1,4
57124,Train,1,0,0,14,1,3
57198,Train,1,0,0,0,3,6
57258,Test,4,1,0,0,1,3
57416,Train,0,0,0,0,1,1
57482,Train,1,0,1,0,1,4
57532,Train,4,1,0,0,1,5
57536,Test,4,0,0,0,2,5
57689,Train,1,1,0,0,3,3
57789,Train,5,0,1,0,2,6
57805,Train,5,1,0,0,3,3
57820,Train,1,1,1,0,3,4
57860,Train,0,0,0,10,2,2
57889,Train,4,1,0,0,1,2
57898,Train,6,0,0,14,2,4
57939,Train,5,0,0,0,1,6
57979,Train,4,1,0,4,3,3
58253,Train,5,0,0,0,1,2
58374,Train,3,1,1,0,3,6
58389,Train,3,1,0,11,2,6
58424,Train,0,1,0,0,3,4
58434,Train,1,1,0,13,2,1
58469,Train,3,0,0,0,2,4
58500,Train,0,0,0,19,0,2
58834,Train,4,1,0,0,1,2
58858,Train,1,0,0,0,1,1
58900,Train,4,0,0,0,2,2
58905,Train,1,0,1,0,3,6
58919,Train,1,0,0,0,2,1
58957,Train,1,1,0,0,1,2
58960,Train,3,1,1,0,1,5
58984,Train,3,0,0,0,1,3
59074,Train,1,1,0,16,2,3
59075,Train,4,0,0,0,1,3
59100,Train,3,0,0,0,2,2
59181,Train,1,1,1,0,1,2
59215,Train,0,1,0,0,1,1
59376,Train,5,1,0,0,1,3
59385,Train,1,0,1,0,3,6
59450,Train,5,1,0,0,1,2
59476,Train,5,1,0,0,2,6
59496,Train,1,1,0,0,1,3
59508,Train,4,1,0,0,1,1
59623,Train,3,0,0,0,2,3
59640,Train,4,1,0,0,2,3
59642,Train,5,1,1,0,1,3
59813,Train,4,1,0,0,2,2
59830,Train,4,0,0,0,2,3
59905,Train,0,1,0,0,2,3
59906,Train,4,0,0,0,3,2
59918,Train,0,1,0,0,2,3
59954,Train,1,1,1,16,2,5
59965,Train,4,1,0,0,1,3
60023,Train,4,1,0,0,3,2
60030,Train,5,1,1,0,3,5
60132,Train,1,0,0,0,1,2
60151,Train,4,0,0,19,2,3
60160,Train,0,1,0,0,1,2
60186,Train,4,1,0,0,3,5
60220,Train,4,0,0,9,2,2
60227,Train,3,1,0,0,2,4
60247,Train,1,0,0,1,1,2
60297,Train,1,0,0,0,1,1
60376,Train,4,0,0,0,1,
60431,Train,4,1,1,0,3,4
60487,Train,1,0,1,0,1,2
60542,Train,1,0,0,0,1,3
60558,Train,1,1,0,19,1,3
60595,Train,4,1,1,0,2,4
60610,Train,5,1,0,0,3,3
60719,Train,1,1,0,19,3,3
60751,Train,4,1,1,0,2,5
60767,Train,4,1,0,0,3,6
60788,Train,3,0,0,0,1,4
60862,Train,4,1,1,13,2,2
60899,Train,4,1,1,0,2,5
60939,Train,4,1,1,0,2,2
60945,Train,4,1,0,4,3,6
61027,Train,1,0,0,0,2,1
61053,Train,1,1,0,0,3,5
61105,Train,4,1,0,0,2,4
61110,Train,5,1,0,0,3,2
61162,Train,3,0,0,0,3,3
61220,Train,3,0,1,0,2,4
61328,Train,5,1,0,4,2,4
61462,Train,5,1,1,0,2,4
61491,Train,4,1,0,0,2,2
61619,Train,3,1,0,1,1,3
61631,Train,1,1,0,0,2,6
61682,Train,1,1,1,0,1,4
61686,Train,0,1,1,0,2,4
61808,Train,1,1,1,0,0,3
61872,Test,5,0,0,0,1,2
61937,Train,1,1,0,19,3,6
61960,Test,0,1,1,0,2,3
62051,Train,3,0,0,0,2,6
62065,Train,4,1,0,0,1,2
62078,Train,5,0,0,1,2,3
62100,Train,4,1,0,0,1,1
62171,Train,0,0,0,0,0,
62176,Train,4,0,0,0,3,2
62197,Train,4,1,0,0,3,3
62265,Train,3,1,0,0,3,6
62268,Train,4,1,0,0,2,1
62293,Train,3,1,0,18,0,
62297,Train,3,0,1,0,1,4
62380,Train,3,0,0,0,1,3
62415,Train,3,1,0,17,2,2
62455,Train,1,1,0,0,2,3
62566,Train,3,0,0,0,3,6
62578,Train,4,1,0,19,2,4
62672,Train,0,0,0,0,3,2
62735,Train,6,0,0,6,3,6
62862,Train,2,1,0,0,2,3
62865,Train,4,1,0,0,1,4
62902,Train,3,1,0,9,1,4
63076,Train,4,1,0,0,2,4
63091,Train,1,0,0,0,3,5
63429,Train,3,0,0,0,2,2
63452,Train,4,0,1,12,2,2
63477,Train,4,0,0,19,0,0
63552,Train,1,0,0,0,1,2
63705,Train,1,0,0,0,1,4
63713,Train,3,0,1,10,1,4
63887,Train,5,0,1,0,3,4
63908,Train,0,0,0,10,1,3
63919,Train,3,1,0,6,0,0
64026,Train,1,1,1,0,3,4
64105,Train,5,0,0,0,3,3
64182,Train,3,0,0,1,1,4
64222,Train,1,0,0,14,2,1
64271,Train,1,0,0,0,2,3
64320,Train,3,1,0,0,2,4
64325,Train,4,0,0,0,1,3
64326,Train,3,0,0,0,3,4
64336,Train,0,1,0,0,1,4
64411,Train,4,0,1,0,3,5
64435,Train,4,0,0,0,2,6
64469,Train,1,0,0,0,2,3
64579,Train,0,1,1,0,1,3
64614,Train,1,0,1,0,0,4
64722,Train,3,1,1,0,2,3
64830,Train,0,1,0,0,1,2
64877,Train,4,0,0,0,1,3
64990,Train,3,0,0,0,1,5
65049,Train,4,1,1,0,2,6
65092,Train,0,0,1,16,1,1
65149,Train,4,1,1,0,3,3
65211,Train,4,1,1,0,2,4
65222,Train,1,1,0,0,3,6
65461,Train,5,0,0,0,3,6
65498,Train,3,1,1,0,3,6
65546,Train,1,1,0,0,3,3
65695,Train,5,1,0,12,3,5
65705,Train,4,1,0,0,1,3
65813,Train,1,1,0,0,2,6
66073,Train,3,0,0,0,2,6
66111,Train,4,0,0,0,1,6
66114,Train,4,1,0,0,3,3
66229,Train,3,1,0,0,1,4
66255,Train,1,0,1,3,2,3
66269,Train,4,1,0,0,2,4
66275,Train,5,1,1,0,3,3
66320,Train,4,1,0,0,1,3
66376,Train,3,1,0,0,1,2
66565,Train,0,0,0,0,1,3
66580,Train,1,0,0,0,0,3
66659,Train,4,0,0,0,0,4
66743,Train,4,1,0,0,2,3
66789,Train,4,1,0,0,1,2
66901,Train,1,1,0,12,1,6
67044,Train,1,0,1,0,2,2
67120,Train,4,1,1,0,2,3
67139,Train,0,1,0,11,1,1
67151,Train,3,1,1,0,2,4
67156,Train,4,0,0,0,3,4
67166,Train,4,1,0,0,3,3
67239,Train,0,1,0,0,1,4
67326,Train,1,0,0,0,1,5
67382,Test,4,1,0,0,2,5
67476,Train,3,0,0,0,3,2
67632,Train,0,1,0,0,3,4
67713,Train,5,1,1,0,3,6
67764,Train,1,0,0,0,1,1
67812,Train,1,0,0,0,2,3
67838,Train,4,1,0,0,2,6
67841,Train,4,1,0,0,1,2
67853,Train,1,0,0,16,1,2
67868,Train,0,1,1,0,2,6
67904,Train,5,0,0,0,3,6
67945,Train,0,1,0,0,3,6
68078,Train,0,1,0,5,3,6
68147,Train,4,1,0,0,1,2
68194,Train,6,1,0,17,1,6
68308,Train,1,0,0,0,2,3
68598,Train,4,0,1,4,3,4
68633,Train,4,1,0,0,3,3
68642,Train,4,0,0,0,2,1
68653,Train,4,1,0,0,2,3
68673,Train,4,0,0,0,3,2
68736,Train,2,0,0,0,1,3
68776,Train,0,1,1,14,1,3
68781,Train,2,0,0,0,1,1
68860,Train,1,1,0,0,2,5
68874,Train,3,0,0,0,3,5
68904,Train,1,1,0,0,2,3
68912,Train,1,1,0,9,1,5
68915,Train,1,0,0,0,0,4
69078,Train,2,1,1,0,1,4
69082,Train,6,1,0,0,3,6
69121,Train,1,1,0,0,1,3
69151,Test,4,0,0,0,1,0
69277,Train,4,1,1,0,2,5
69317,Train,4,1,0,16,2,3
69328,Train,1,1,0,0,1,4
69368,Test,4,1,0,0,2,3
69426,Train,1,1,0,0,2,5
69442,Train,4,1,0,0,2,5
69480,Train,1,1,1,0,1,2
69505,Train,4,1,0,0,2,2
69549,Train,5,1,0,0,3,3
69576,Train,0,1,0,0,2,3
69586,Train,0,1,0,0,2,6
69601,Train,4,0,0,0,3,3
69640,Train,1,0,0,0,2,6
69671,Train,1,1,0,0,1,0
69802,Train,3,1,0,16,3,2
69834,Train,4,1,0,0,2,4
69943,Train,3,0,1,0,1,6
69948,Train,5,1,0,0,2,2
70177,Train,1,1,1,0,1,1
70219,Train,4,1,0,0,2,2
70229,Train,4,1,1,0,3,3
70258,Train,1,0,0,0,2,5
70420,Train,0,1,1,0,3,6
70554,Train,0,1,1,0,1,3
70623,Train,4,1,1,0,1,1
70635,Train,4,1,0,0,0,2
70670,Train,1,0,1,0,1,6
70707,Train,1,1,0,16,2,1
70734,Train,1,1,0,0,1,4
70904,Train,1,1,1,0,3,5
71003,Train,4,1,0,0,3,2
71195,Train,4,1,0,0,1,3
71265,Train,3,1,0,0,0,3
71270,Train,4,0,0,0,2,3
71361,Train,0,0,0,0,1,1
71474,Train,1,1,0,18,1,6
71572,Train,5,1,0,0,1,2
71644,Train,4,1,0,0,1,2
71728,Train,1,0,0,0,2,3
71839,Train,1,1,0,0,3,6
71932,Train,4,1,1,0,3,5
72065,Train,5,1,1,0,3,6
72077,Test,1,1,0,17,2,3
72143,Train,1,0,0,0,2,6
72263,Train,4,1,0,0,3,4
72346,Train,0,1,0,8,2,3
72407,Train,3,0,0,0,1,3
72424,Train,1,0,0,0,2,3
72482,Train,1,0,0,0,1,2
72490,Train,5,1,1,0,2,4
72499,Train,4,1,0,0,3,3
72568,Train,1,1,1,0,2,3
72684,Train,3,1,1,0,3,4
72750,Train,4,1,1,0,3,4
72769,Train,1,0,0,19,3,6
72787,Train,1,0,1,0,1,6
72866,Train,3,1,0,0,2,5
72962,Train,3,0,1,10,0,0
72986,Train,5,1,0,0,1,4
73184,Train,4,1,0,0,2,4
73197,Train,4,1,0,0,1,6
73290,Train,1,1,0,0,1,4
73432,Train,2,0,0,0,2,4
73491,Train,4,1,1,0,1,4
73539,Train,0,0,0,0,3,4
73562,Train,1,0,0,0,1,5
73676,Train,0,0,0,0,1,3
73742,Train,5,1,0,0,3,3
73789,Train,1,0,0,0,1,1
73800,Train,0,1,0,0,1,6
73801,Train,0,0,0,0,1,3
73816,Train,1,1,0,0,2,3
73818,Train,3,1,0,17,3,6
73844,Train,1,1,1,0,2,3
73849,Train,2,1,0,0,3,4
73876,Train,1,1,0,0,2,4
73888,Train,4,1,0,0,1,1
73959,Train,4,1,1,0,1,6
73960,Train,3,1,1,0,2,3
73970,Train,4,1,0,0,3,4
73981,Train,1,1,0,8,2,3
74014,Train,4,0,0,0,3,6
74133,Train,4,1,0,19,2,3
74143,Train,1,1,0,0,1,3
74166,Train,1,0,0,0,1,2
74173,Train,1,0,0,0,1,2
74275,Train,4,0,0,0,0,
74336,Train,0,0,1,0,2,3
74399,Train,1,0,1,0,1,3
74419,Train,1,0,0,0,1,1
74420,Train,3,0,0,0,1,5
74436,Train,4,1,0,0,0,0
74446,Train,1,0,0,0,1,1
74464,Train,4,0,0,0,2,3
74575,Train,1,1,1,0,2,5
74637,Train,1,1,0,0,3,3
74668,Train,1,0,0,0,1,2
74759,Train,0,0,0,12,1,4
74834,Train,5,0,0,0,2,3
74963,Train,1,1,0,0,1,4
74971,Train,1,1,0,1,1,4
75060,Train,4,1,0,0,2,6
75129,Train,4,0,0,2,3,3
75226,Train,1,0,0,0,1,1
75265,Train,5,1,0,9,2,3
75294,Train,5,0,0,0,2,5
75397,Train,0,0,1,0,1,3
75399,Train,4,1,1,0,1,3
75401,Train,0,0,0,11,3,3
75633,Train,4,0,0,0,2,3
75691,Train,6,1,0,0,3,6
75739,Train,0,0,1,0,1,6
75869,Train,4,1,0,0,1,4
75941,Train,4,1,0,10,2,5
75994,Train,5,0,0,0,1,1
76146,Train,4,0,0,11,3,6
76173,Train,0,1,1,0,3,3
76186,Train,4,1,0,0,3,4
76203,Train,4,1,0,11,1,2
76225,Train,4,0,0,0,2,1
76341,Train,0,0,0,0,1,1
76402,Train,1,1,0,0,3,3
76622,Train,5,1,0,0,2,5
76626,Train,1,0,0,0,1,1
76839,Train,1,0,1,0,3,6
77011,Train,2,0,1,6,2,3
77278,Train,5,1,0,0,2,2
77293,Train,1,0,1,0,3,6
77487,Train,5,1,0,0,2,2
77520,Test,0,1,0,9,3,6
77534,Train,4,0,0,0,2,2
77555,Train,4,1,0,0,2,3
77640,Train,3,0,0,0,3,4
77672,Train,4,1,0,0,1,2
77677,Train,4,1,0,4,3,6
77761,Train,4,0,0,0,2,4
77990,Train,1,0,0,0,1,3
78012,Train,0,1,0,0,2,5
78062,Train,4,1,0,0,1,2
78106,Train,4,1,1,1,3,3
78131,Train,1,1,0,0,3,6
78136,Train,4,0,1,0,1,6
78182,Train,0,0,0,0,2,3
78247,Train,1,0,0,0,3,2
78248,Train,3,0,1,0,1,4
78265,Train,5,1,1,0,3,5
78301,Train,1,1,1,0,0,5
78326,Train,4,0,0,1,3,6
78339,Train,4,0,0,0,3,4
78479,Train,5,0,0,19,3,3
78547,Train,1,1,1,0,3,5
78578,Train,3,0,0,0,3,5
78629,Train,4,1,0,0,2,2
78704,Train,0,1,0,8,1,3
78725,Train,1,0,1,1,2,3
78731,Train,0,1,0,14,2,3
78777,Train,1,0,1,0,3,6
78818,Train,1,1,0,0,1,1
78940,Train,4,1,0,0,1,2
78993,Train,0,0,0,0,3,5
79071,Train,5,0,0,0,1,2
79093,Train,1,1,0,0,2,6
79136,Train,5,0,1,1,0,1
79197,Train,4,1,0,0,2,3
79421,Train,4,1,0,0,1,4
79600,Train,5,1,1,0,2,3
79651,Train,3,0,0,0,2,4
79844,Train,4,0,0,0,1,3
79940,Train,5,1,1,0,2,4
79942,Train,1,0,0,0,0,3
80024,Train,1,0,0,1,1,1
80046,Train,4,1,1,0,3,4
80078,Train,4,1,0,0,2,4
80083,Train,1,0,0,0,2,5
80092,Train,5,0,1,0,2,4
80200,Train,6,1,0,0,3,5
80212,Train,4,0,1,0,2,4
80215,Train,0,1,0,0,2,3
80241,Train,5,1,0,0,1,6
80257,Train,4,1,1,0,2,3
80313,Train,4,0,0,0,2,5
80336,Train,1,0,1,0,1,4
80387,Train,1,1,0,0,2,4
80456,Train,4,1,0,0,2,5
80471,Train,1,1,1,0,3,5
80607,Train,4,1,0,0,2,3
80617,Train,4,0,0,0,1,2
80620,Train,1,1,0,16,0,3
80776,Train,1,1,0,0,1,2
80781,Train,4,1,0,0,1,4
80787,Train,1,1,0,19,1,3
80838,Train,1,0,0,0,0,6
80876,Train,3,0,0,0,1,4
80920,Train,5,1,0,0,2,4
80939,Train,1,1,0,0,1,3
80953,Train,4,0,0,2,3,6
81106,Train,0,1,0,16,2,3
81159,Train,1,1,0,0,2,3
81160,Train,1,0,0,6,2,6
81165,Train,1,1,0,0,2,3
81388,Train,3,0,0,7,1,4
81405,Train,4,1,1,0,2,4
81418,Train,0,1,0,0,2,3
81483,Train,4,0,0,0,2,3
81516,Train,1,1,0,0,2,3
81621,Train,3,1,0,0,2,2
81642,Train,4,1,0,0,3,6
81805,Train,4,1,1,0,3,4
81814,Train,4,1,1,0,2,3
81816,Train,1,1,0,0,2,3
81882,Test,1,0,0,0,1,1
81892,Train,3,0,0,0,1,6
81936,Train,5,1,1,0,3,6
81962,Train,1,0,0,0,1,3
82061,Train,1,0,0,0,3,4
82216,Train,1,1,0,15,2,3
82291,Train,4,0,0,0,1,6
82330,Train,0,0,0,0,2,1
82481,Train,3,1,0,0,1,3
82750,Train,5,1,0,0,2,3
82787,Train,4,1,0,0,1,1
82803,Train,4,1,0,0,1,3
82890,Train,4,1,0,0,3,3
82903,Train,1,1,0,0,1,1
82908,Train,3,1,1,0,3,5
83048,Train,4,1,1,0,3,6
83068,Train,4,0,0,0,2,3
83092,Train,4,1,0,18,1,5
83181,Train,0,0,0,0,2,3
83243,Train,4,0,1,0,1,3
83287,Train,0,1,0,0,1,3
83300,Train,3,1,0,0,1,5
83383,Train,3,0,0,11,3,6
83389,Train,3,1,1,0,1,3
83422,Train,0,1,0,0,2,6
83445,Train,4,1,0,0,1,2
83466,Train,0,0,1,0,2,6
83495,Train,1,0,0,0,0,
83548,Train,4,1,1,0,2,3
83571,Test,4,1,0,0,2,3
83581,Train,3,0,1,0,1,4
83653,Train,1,0,0,0,2,2
83693,Train,5,0,1,0,3,6
83697,Train,0,0,0,0,3,4
83806,Train,1,1,1,0,1,3
83907,Train,4,1,0,6,2,2
83925,Train,1,1,0,0,1,4
83936,Train,4,1,0,0,3,4
84026,Train,4,0,0,0,2,3
84208,Train,1,1,0,8,2,3
84227,Train,0,1,0,0,2,4
84234,Train,5,0,0,0,2,2
84360,Train,1,1,0,0,3,6
84378,Train,3,1,0,0,1,4
84507,Train,1,0,0,0,1,6
84541,Train,1,1,0,0,0,6
84600,Train,4,1,0,0,0,3
84605,Train,1,0,1,0,1,5
84653,Train,3,1,0,0,3,3
84686,Train,3,1,0,0,3,3
84704,Train,1,0,1,2,3,5
84813,Train,1,0,1,0,1,3
85140,Train,1,1,0,0,1,1
85146,Train,1,1,0,0,2,4
85255,Train,3,1,0,0,2,6
85301,Train,0,1,1,5,2,4
85305,Train,4,1,0,0,2,5
85316,Train,5,1,0,0,1,4
85324,Train,3,0,1,0,2,6
85353,Train,5,1,0,14,2,3
85400,Train,3,0,0,0,1,1
85432,Train,0,0,0,0,1,3
85466,Train,4,1,0,0,2,3
85793,Train,3,0,0,0,1,1
85844,Train,0,0,1,0,0,3
85853,Train,5,1,1,0,2,0
85863,Train,1,1,0,0,2,2
85986,Train,4,1,1,0,3,4
86001,Train,4,1,1,0,0,4
86012,Train,0,0,1,0,3,4
86034,Train,4,1,0,0,2,3
86205,Train,4,0,1,0,2,3
86206,Train,4,0,0,0,1,0
86214,Train,1,1,0,5,1,6
86225,Train,3,0,1,1,0,6
86297,Train,0,0,0,0,2,6
86356,Train,4,1,0,0,2,1
86419,Train,4,0,0,0,3,6
86497,Train,5,0,0,0,2,4
86551,Train,1,0,0,0,1,3
86652,Train,1,0,0,0,1,3
86769,Train,4,0,0,0,2,5
86807,Train,4,0,0,0,1,3
86951,Train,4,0,0,0,3,4
86999,Train,1,1,0,0,3,5
87011,Train,0,0,0,0,0,1
87164,Train,1,0,0,0,1,1
87175,Train,1,0,0,0,1,2
87212,Train,4,0,0,0,2,5
87237,Train,1,1,0,0,2,1
87266,Train,1,0,0,0,1,2
87291,Train,1,0,0,0,1,3
87342,Train,4,1,0,0,3,4
87346,Train,6,0,1,0,0,2
87397,Train,1,1,0,0,3,3
87410,Train,1,1,0,2,3,6
87444,Train,4,0,1,0,2,4
87685,Train,1,0,1,0,2,2
87755,Train,5,1,0,0,2,4
87803,Train,1,1,0,0,2,2
87856,Train,4,1,0,0,1,6
87923,Train,4,0,0,0,2,1
87931,Train,5,1,0,0,1,6
87952,Train,1,0,1,0,1,3
87953,Train,3,1,0,0,2,3
88027,Train,3,0,0,0,1,3
88040,Train,1,0,0,0,1,3
88089,Train,3,0,0,0,2,2
88109,Train,4,1,0,0,2,3
88197,Train,1,1,0,0,3,5
88248,Train,4,1,0,0,0,3
88527,Train,3,0,1,0,1,3
88552,Train,0,0,0,0,2,2
88579,Test,0,1,0,0,2,6
88626,Train,1,1,1,0,3,5
88646,Train,1,0,0,0,3,3
88798,Train,4,1,0,0,3,6
88865,Train,1,1,0,8,2,4
88931,Train,0,0,0,0,3,6
88981,Train,1,0,0,0,1,2
89066,Train,4,1,0,0,1,1
89119,Train,1,1,0,0,2,6
89204,Train,0,1,0,0,2,2
89296,Train,4,1,0,0,1,4
89343,Train,1,0,0,0,1,0
89397,Train,1,1,0,11,3,6
89422,Train,4,1,0,0,1,1
89430,Train,4,1,0,3,3,5
89465,Train,4,0,0,0,3,5
89470,Train,4,0,1,0,1,3
89496,Train,4,1,0,0,3,5
89528,Train,3,1,1,0,2,5
89565,Train,1,1,0,0,1,3
89590,Train,1,0,0,0,2,2
89610,Train,1,1,1,0,1,3
89742,Train,1,0,0,0,1,1
89811,Train,4,0,0,0,1,6
89814,Train,1,0,1,2,1,0
89853,Train,1,1,0,0,1,2
89876,Train,1,0,0,8,0,2
89882,Train,1,0,1,0,2,4
89897,Train,0,0,0,0,3,3
89923,Train,1,1,0,0,2,4
90018,Train,5,1,0,0,1,2
90022,Train,4,1,0,0,2,4
90047,Train,4,0,0,0,0,
90083,Train,2,0,0,0,3,6
90150,Train,4,1,0,10,2,3
90163,Train,4,0,0,0,3,6
90277,Train,4,1,0,0,2,4
90649,Train,3,0,0,0,1,3
90651,Train,0,1,0,0,1,3
90685,Train,0,0,1,0,2,5
90687,Train,2,0,1,0,1,2
90717,Train,4,1,1,3,1,3
90720,Train,4,1,0,0,2,2
90723,Train,5,1,0,0,1,5
90837,Train,4,1,0,0,1,4
90891,Train,1,0,0,0,1,2
90923,Train,5,1,0,0,1,3
91020,Train,3,1,0,0,1,4
91055,Train,0,0,0,0,1,1
91133,Train,4,1,1,0,1,2
91157,Train,1,0,1,0,2,5
91329,Train,4,1,1,0,3,3
91362,Train,4,0,0,0,2,3
91538,Train,4,1,1,0,2,5
91583,Train,5,1,1,0,2,4
91694,Train,0,0,0,0,1,6
91761,Train,3,0,0,0,3,6
91787,Train,4,1,0,0,0,1
91837,Train,1,0,0,0,2,3
91845,Train,0,1,0,0,1,4
91939,Train,4,0,0,0,1,3
92035,Train,1,0,1,10,3,6
92121,Train,1,0,1,0,1,5
92141,Train,4,0,0,0,2,5
92302,Train,1,0,0,0,1,3
92314,Train,4,0,0,0,1,3
92319,Train,4,0,0,0,0,6
92442,Train,4,1,0,0,3,6
92489,Train,5,0,1,0,3,3
92509,Train,1,1,1,0,2,4
92603,Train,1,1,0,3,3,3
92633,Train,1,1,0,1,2,5
92737,Train,4,1,0,0,3,5
92865,Train,0,0,1,18,3,6
92884,Train,5,1,1,0,2,6
92897,Train,4,1,1,0,2,6
92995,Train,4,0,0,0,3,6
93008,Train,0,1,0,0,1,2
93172,Train,1,0,1,0,2,4
93299,Train,0,1,1,0,1,6
93311,Train,1,1,0,0,3,3
